Date,Open,High,Low,Close,Adj Close,Volume,Stock Name
2023-12-27,153.55999755859375,154.77999877929688,153.1199951171875,153.33999633789062,153.33999633789062,31434700,AMZN
2023-12-28,153.72000122070312,154.0800018310547,152.9499969482422,153.3800048828125,153.3800048828125,27057000,AMZN
2023-12-29,153.10000610351562,153.88999938964844,151.02999877929688,151.94000244140625,151.94000244140625,39789000,AMZN
2024-01-02,151.5399932861328,152.3800048828125,148.38999938964844,149.92999267578125,149.92999267578125,47339400,AMZN
2024-01-03,149.1999969482422,151.0500030517578,148.3300018310547,148.47000122070312,148.47000122070312,49425500,AMZN
2024-01-04,145.58999633789062,147.3800048828125,144.0500030517578,144.57000732421875,144.57000732421875,56039800,AMZN
2024-01-05,144.69000244140625,146.58999633789062,144.52999877929688,145.24000549316406,145.24000549316406,45124800,AMZN
2024-01-08,146.74000549316406,149.39999389648438,146.14999389648438,149.10000610351562,149.10000610351562,46757100,AMZN
2024-01-09,148.3300018310547,151.7100067138672,148.2100067138672,151.3699951171875,151.3699951171875,43812600,AMZN
2024-01-10,152.05999755859375,154.4199981689453,151.8800048828125,153.72999572753906,153.72999572753906,44421800,AMZN
2024-01-11,155.0399932861328,157.1699981689453,153.1199951171875,155.17999267578125,155.17999267578125,49072700,AMZN
2024-01-12,155.38999938964844,156.1999969482422,154.00999450683594,154.6199951171875,154.6199951171875,40460300,AMZN
2024-01-16,153.52999877929688,154.99000549316406,152.14999389648438,153.16000366210938,153.16000366210938,41384600,AMZN
2024-01-17,151.49000549316406,152.14999389648438,149.91000366210938,151.7100067138672,151.7100067138672,34953400,AMZN
2024-01-18,152.77000427246094,153.77999877929688,151.82000732421875,153.5,153.5,37850200,AMZN
2024-01-19,153.8300018310547,155.75999450683594,152.74000549316406,155.33999633789062,155.33999633789062,51033700,AMZN
2024-01-22,156.88999938964844,157.0500030517578,153.89999389648438,154.77999877929688,154.77999877929688,43687500,AMZN
2024-01-23,154.85000610351562,156.2100067138672,153.92999267578125,156.02000427246094,156.02000427246094,37986000,AMZN
2024-01-24,157.8000030517578,158.50999450683594,156.47999572753906,156.8699951171875,156.8699951171875,48547300,AMZN
2024-01-25,156.9499969482422,158.50999450683594,154.5500030517578,157.75,157.75,43638600,AMZN
2024-01-26,158.4199981689453,160.72000122070312,157.91000366210938,159.1199951171875,159.1199951171875,51047400,AMZN
2024-01-29,159.33999633789062,161.2899932861328,158.89999389648438,161.25999450683594,161.25999450683594,45270400,AMZN
2024-01-30,160.6999969482422,161.72999572753906,158.49000549316406,159.0,159.0,45207400,AMZN
2024-01-31,157.0,159.00999450683594,154.80999755859375,155.1999969482422,155.1999969482422,50284400,AMZN
2024-02-01,155.8699951171875,159.75999450683594,155.6199951171875,159.27999877929688,159.27999877929688,76542400,AMZN
2024-02-02,169.19000244140625,172.5,167.3300018310547,171.80999755859375,171.80999755859375,117154900,AMZN
2024-02-05,170.1999969482422,170.5500030517578,167.6999969482422,170.30999755859375,170.30999755859375,55081300,AMZN
2024-02-06,169.38999938964844,170.7100067138672,167.64999389648438,169.14999389648438,169.14999389648438,42505500,AMZN
2024-02-07,169.47999572753906,170.8800048828125,168.94000244140625,170.52999877929688,170.52999877929688,47174100,AMZN
2024-02-08,169.64999389648438,171.42999267578125,168.8800048828125,169.83999633789062,169.83999633789062,42316500,AMZN
2024-02-09,170.89999389648438,175.0,170.5800018310547,174.4499969482422,174.4499969482422,56986000,AMZN
2024-02-12,174.8000030517578,175.38999938964844,171.5399932861328,172.33999633789062,172.33999633789062,51050400,AMZN
2024-02-13,167.72999572753906,170.9499969482422,165.75,168.63999938964844,168.63999938964844,56345100,AMZN
2024-02-14,169.2100067138672,171.2100067138672,168.27999877929688,170.97999572753906,170.97999572753906,42815500,AMZN
2024-02-15,170.5800018310547,171.1699981689453,167.58999633789062,169.8000030517578,169.8000030517578,49855200,AMZN
2024-02-16,168.74000549316406,170.4199981689453,167.1699981689453,169.50999450683594,169.50999450683594,48074600,AMZN
2024-02-20,167.8300018310547,168.7100067138672,165.74000549316406,167.0800018310547,167.0800018310547,41980300,AMZN
2024-02-21,168.94000244140625,170.22999572753906,167.13999938964844,168.58999633789062,168.58999633789062,44575600,AMZN
2024-02-22,173.10000610351562,174.8000030517578,171.77000427246094,174.5800018310547,174.5800018310547,55392400,AMZN
2024-02-23,174.27999877929688,175.75,173.6999969482422,174.99000549316406,174.99000549316406,59715200,AMZN
2024-02-26,175.6999969482422,176.3699951171875,174.25999450683594,174.72999572753906,174.72999572753906,44368600,AMZN
2024-02-27,174.0800018310547,174.6199951171875,172.86000061035156,173.5399932861328,173.5399932861328,31141700,AMZN
2024-02-28,172.44000244140625,174.0500030517578,172.27000427246094,173.16000366210938,173.16000366210938,28180500,AMZN
2024-02-29,173.00999450683594,177.22000122070312,172.85000610351562,176.75999450683594,176.75999450683594,53805400,AMZN
2024-03-01,176.75,178.72999572753906,176.07000732421875,178.22000122070312,178.22000122070312,31956200,AMZN
2024-03-04,177.52999877929688,180.13999938964844,177.49000549316406,177.5800018310547,177.5800018310547,37381500,AMZN
2024-03-05,176.92999267578125,176.92999267578125,173.3000030517578,174.1199951171875,174.1199951171875,37228300,AMZN
2024-03-06,175.5399932861328,176.4600067138672,173.25999450683594,173.50999450683594,173.50999450683594,32090900,AMZN
2024-03-07,174.8300018310547,177.99000549316406,173.72000122070312,176.82000732421875,176.82000732421875,34063300,AMZN
2024-03-08,176.44000244140625,178.7899932861328,174.3300018310547,175.35000610351562,175.35000610351562,37853500,AMZN
2024-03-11,174.30999755859375,174.47000122070312,171.47000122070312,171.9600067138672,171.9600067138672,28484800,AMZN
2024-03-12,173.5,176.75999450683594,171.97999572753906,175.38999938964844,175.38999938964844,36610600,AMZN
2024-03-13,175.89999389648438,177.6199951171875,175.5500030517578,176.55999755859375,176.55999755859375,30772600,AMZN
2024-03-14,177.69000244140625,179.52999877929688,176.47000122070312,178.75,178.75,43705800,AMZN
2024-03-15,176.63999938964844,177.92999267578125,173.89999389648438,174.4199981689453,174.4199981689453,72115500,AMZN
2024-03-18,175.8000030517578,176.69000244140625,174.27999877929688,174.47999572753906,174.47999572753906,31250700,AMZN
2024-03-19,174.22000122070312,176.08999633789062,173.52000427246094,175.89999389648438,175.89999389648438,26880900,AMZN
2024-03-20,176.13999938964844,178.52999877929688,174.63999938964844,178.14999389648438,178.14999389648438,29947200,AMZN
2024-03-21,179.99000549316406,181.4199981689453,178.14999389648438,178.14999389648438,178.14999389648438,32824300,AMZN
2024-03-22,177.75,179.25999450683594,176.75,178.8699951171875,178.8699951171875,27964100,AMZN
2024-03-25,178.00999450683594,180.99000549316406,177.24000549316406,179.7100067138672,179.7100067138672,29815500,AMZN
2024-03-26,180.14999389648438,180.4499969482422,177.9499969482422,178.3000030517578,178.3000030517578,29659000,AMZN
2024-03-27,179.8800048828125,180.0,177.30999755859375,179.8300018310547,179.8300018310547,33272600,AMZN
2024-03-28,180.1699981689453,181.6999969482422,179.25999450683594,180.3800048828125,180.3800048828125,38051600,AMZN
2024-04-01,180.7899932861328,183.0,179.9499969482422,180.97000122070312,180.97000122070312,29174500,AMZN
2024-04-02,179.07000732421875,180.7899932861328,178.3800048828125,180.69000244140625,180.69000244140625,32611500,AMZN
2024-04-03,179.89999389648438,182.8699951171875,179.8000030517578,182.41000366210938,182.41000366210938,31046600,AMZN
2024-04-04,184.0,185.10000610351562,180.0,180.0,180.0,41624300,AMZN
2024-04-05,182.3800048828125,186.27000427246094,181.97000122070312,185.07000732421875,185.07000732421875,42335200,AMZN
2024-04-08,186.89999389648438,187.2899932861328,184.80999755859375,185.19000244140625,185.19000244140625,39221300,AMZN
2024-04-09,187.24000549316406,187.33999633789062,184.1999969482422,185.6699981689453,185.6699981689453,36546900,AMZN
2024-04-10,182.77000427246094,186.27000427246094,182.6699981689453,185.9499969482422,185.9499969482422,35879200,AMZN
2024-04-11,186.74000549316406,189.77000427246094,185.50999450683594,189.0500030517578,189.0500030517578,40020700,AMZN
2024-04-12,187.72000122070312,188.3800048828125,185.0800018310547,186.1300048828125,186.1300048828125,38554300,AMZN
2024-04-15,187.42999267578125,188.69000244140625,183.0,183.6199951171875,183.6199951171875,48052400,AMZN
2024-04-16,183.27000427246094,184.8300018310547,182.25999450683594,183.32000732421875,183.32000732421875,32891300,AMZN
2024-04-17,184.30999755859375,184.57000732421875,179.82000732421875,181.27999877929688,181.27999877929688,31359700,AMZN
2024-04-18,181.47000122070312,182.38999938964844,178.64999389648438,179.22000122070312,179.22000122070312,30723800,AMZN
2024-04-19,178.74000549316406,179.0,173.44000244140625,174.6300048828125,174.6300048828125,55950000,AMZN
2024-04-22,176.94000244140625,178.8699951171875,174.55999755859375,177.22999572753906,177.22999572753906,37924900,AMZN
2024-04-23,178.0800018310547,179.92999267578125,175.97999572753906,179.5399932861328,179.5399932861328,37046500,AMZN
2024-04-24,179.94000244140625,180.32000732421875,176.17999267578125,176.58999633789062,176.58999633789062,34185100,AMZN
2024-04-25,169.67999267578125,173.9199981689453,166.32000732421875,173.6699981689453,173.6699981689453,49249400,AMZN
2024-04-26,177.8000030517578,180.82000732421875,176.1300048828125,179.6199951171875,179.6199951171875,43919800,AMZN
2024-04-29,182.75,183.52999877929688,179.38999938964844,180.9600067138672,180.9600067138672,54063900,AMZN
2024-04-30,181.08999633789062,182.99000549316406,174.8000030517578,175.0,175.0,94639800,AMZN
2024-05-01,181.63999938964844,185.14999389648438,176.55999755859375,179.0,179.0,94645100,AMZN
2024-05-02,180.85000610351562,185.10000610351562,179.91000366210938,184.72000122070312,184.72000122070312,54303500,AMZN
2024-05-03,186.99000549316406,187.8699951171875,185.4199981689453,186.2100067138672,186.2100067138672,39172000,AMZN
2024-05-06,186.27999877929688,188.75,184.8000030517578,188.6999969482422,188.6999969482422,34725300,AMZN
2024-05-07,188.9199981689453,189.94000244140625,187.30999755859375,188.75999450683594,188.75999450683594,34048900,AMZN
2024-05-08,187.44000244140625,188.42999267578125,186.38999938964844,188.0,188.0,26136400,AMZN
2024-05-09,188.8800048828125,191.6999969482422,187.44000244140625,189.5,189.5,43368400,AMZN
2024-05-10,189.16000366210938,189.88999938964844,186.92999267578125,187.47999572753906,187.47999572753906,34141800,AMZN
2024-05-13,188.0,188.30999755859375,185.36000061035156,186.57000732421875,186.57000732421875,24898600,AMZN
2024-05-14,183.82000732421875,187.72000122070312,183.4499969482422,187.07000732421875,187.07000732421875,38698200,AMZN
2024-05-15,185.97000122070312,186.72000122070312,182.72999572753906,185.99000549316406,185.99000549316406,75459900,AMZN
2024-05-16,185.60000610351562,187.30999755859375,183.4600067138672,183.6300048828125,183.6300048828125,38834500,AMZN
2024-05-17,183.75999450683594,185.3000030517578,183.35000610351562,184.6999969482422,184.6999969482422,33175700,AMZN
2024-05-20,184.33999633789062,186.6699981689453,183.27999877929688,183.5399932861328,183.5399932861328,30511800,AMZN
2024-05-21,182.3000030517578,183.25999450683594,180.75,183.14999389648438,183.14999389648438,50839100,AMZN
2024-05-22,183.8800048828125,185.22000122070312,181.97000122070312,183.1300048828125,183.1300048828125,28148800,AMZN
2024-05-23,183.66000366210938,184.75999450683594,180.0800018310547,181.0500030517578,181.0500030517578,33670200,AMZN
2024-05-24,181.64999389648438,182.44000244140625,180.3000030517578,180.75,180.75,27434100,AMZN
2024-05-28,179.92999267578125,182.24000549316406,179.49000549316406,182.14999389648438,182.14999389648438,29927000,AMZN
2024-05-29,181.6999969482422,184.0800018310547,181.5500030517578,182.02000427246094,182.02000427246094,32009300,AMZN
2024-05-30,181.30999755859375,181.33999633789062,178.36000061035156,179.32000732421875,179.32000732421875,29249200,AMZN
2024-05-31,178.3000030517578,179.2100067138672,173.8699951171875,176.44000244140625,176.44000244140625,58903900,AMZN
2024-06-03,177.6999969482422,178.6999969482422,175.9199981689453,178.33999633789062,178.33999633789062,30786600,AMZN
2024-06-04,177.63999938964844,179.82000732421875,176.44000244140625,179.33999633789062,179.33999633789062,27198400,AMZN
2024-06-05,180.10000610351562,181.5,178.75,181.27999877929688,181.27999877929688,32116400,AMZN
2024-06-06,181.75,185.0,181.49000549316406,185.0,185.0,31371200,AMZN
2024-06-07,184.89999389648438,186.2899932861328,183.36000061035156,184.3000030517578,184.3000030517578,28021500,AMZN
2024-06-10,184.07000732421875,187.22999572753906,183.7899932861328,187.05999755859375,187.05999755859375,34494500,AMZN
2024-06-11,187.05999755859375,187.77000427246094,184.5399932861328,187.22999572753906,187.22999572753906,27265100,AMZN
2024-06-12,188.02000427246094,188.35000610351562,185.42999267578125,186.88999938964844,186.88999938964844,33984200,AMZN
2024-06-13,186.08999633789062,187.6699981689453,182.6699981689453,183.8300018310547,183.8300018310547,39721500,AMZN
2023-07-03,868.6199951171875,876.72998046875,864.9199829101562,876.4400024414062,864.0228881835938,903800,AVGO
2023-07-05,867.4000244140625,876.9000244140625,861.75,861.8599853515625,849.6494140625,1444000,AVGO
2023-07-06,845.0,853.9000244140625,844.3300170898438,848.0,835.9857788085938,2393900,AVGO
2023-07-07,850.4299926757812,857.989990234375,844.6599731445312,846.75,834.7535400390625,1940100,AVGO
2023-07-10,848.280029296875,879.1699829101562,848.280029296875,877.72998046875,865.2946166992188,3062200,AVGO
2023-07-11,881.1099853515625,883.0,864.6300048828125,882.0499877929688,869.553466796875,2550400,AVGO
2023-07-12,889.0,897.5900268554688,882.0,889.9500122070312,877.341552734375,2819700,AVGO
2023-07-13,898.9400024414062,898.9400024414062,878.27001953125,890.3599853515625,877.7456665039062,2591200,AVGO
2023-07-14,886.1599731445312,903.3499755859375,886.1599731445312,888.5800170898438,875.9909057617188,1850300,AVGO
2023-07-17,891.010009765625,913.2100219726562,889.780029296875,910.3499755859375,897.452392578125,2681900,AVGO
2023-07-18,905.97998046875,909.9000244140625,898.260009765625,903.4299926757812,890.6304931640625,2451800,AVGO
2023-07-19,897.27001953125,905.969970703125,885.6300048828125,901.3699951171875,888.5996704101562,2411800,AVGO
2023-07-20,892.5399780273438,907.0,886.0,888.3400268554688,875.7543334960938,2826800,AVGO
2023-07-21,904.489990234375,911.1500244140625,893.8300170898438,896.75,884.045166015625,7426100,AVGO
2023-07-24,900.7999877929688,905.4400024414062,894.22998046875,901.5900268554688,888.816650390625,1999200,AVGO
2023-07-25,900.6199951171875,923.1799926757812,900.6199951171875,917.989990234375,904.9842529296875,2004200,AVGO
2023-07-26,909.0,910.6199951171875,887.6500244140625,893.0900268554688,880.4370727539062,1987700,AVGO
2023-07-27,908.5,909.8499755859375,886.0,893.530029296875,880.8707885742188,2192200,AVGO
2023-07-28,899.3200073242188,903.5599975585938,893.9500122070312,899.7899780273438,887.0420532226562,1879100,AVGO
2023-07-31,897.5,901.0,891.0,898.6500244140625,885.9182739257812,1495200,AVGO
2023-08-01,898.97998046875,920.6199951171875,897.7000122070312,920.0,906.9657592773438,1968300,AVGO
2023-08-02,912.2999877929688,913.0,890.2899780273438,892.2999877929688,879.6581420898438,2687700,AVGO
2023-08-03,886.6199951171875,895.3300170898438,881.0800170898438,884.97998046875,872.44189453125,1828100,AVGO
2023-08-04,884.97998046875,893.6199951171875,873.3699951171875,881.6500244140625,869.1591186523438,2115600,AVGO
2023-08-07,887.6799926757812,897.3699951171875,885.27001953125,897.0599975585938,884.3507690429688,1114600,AVGO
2023-08-08,890.0900268554688,890.5999755859375,873.4000244140625,883.1599731445312,870.6476440429688,1408100,AVGO
2023-08-09,882.719970703125,883.530029296875,848.719970703125,850.72998046875,838.6771240234375,2467200,AVGO
2023-08-10,853.1199951171875,861.5,837.0700073242188,842.9000244140625,830.9581298828125,2018600,AVGO
2023-08-11,834.010009765625,836.4000244140625,823.47998046875,829.760009765625,818.0042724609375,2032300,AVGO
2023-08-14,831.1300048828125,854.1799926757812,827.3800048828125,854.0999755859375,841.9994506835938,1768800,AVGO
2023-08-15,849.2100219726562,854.6199951171875,836.4600219726562,842.52001953125,830.58349609375,1403500,AVGO
2023-08-16,847.7899780273438,854.5,831.9600219726562,832.989990234375,821.1884765625,1600300,AVGO
2023-08-17,836.510009765625,839.4199829101562,827.010009765625,827.0999755859375,815.3819580078125,1922800,AVGO
2023-08-18,820.0,828.1699829101562,812.0,825.8400268554688,814.1398315429688,1775400,AVGO
2023-08-21,834.0599975585938,867.3400268554688,831.77001953125,865.1400146484375,852.8829956054688,3001200,AVGO
2023-08-22,873.4099731445312,874.75,850.8800048828125,855.7899780273438,843.6654663085938,1708200,AVGO
2023-08-23,850.77001953125,878.1900024414062,850.0,876.5800170898438,864.1609497070312,1969200,AVGO
2023-08-24,902.3499755859375,909.8599853515625,852.4600219726562,854.4600219726562,842.3543701171875,3093400,AVGO
2023-08-25,857.02001953125,869.4400024414062,837.6699829101562,851.8200073242188,839.751708984375,2418100,AVGO
2023-08-28,856.3900146484375,864.1300048828125,847.1099853515625,861.0800170898438,848.880615234375,1430600,AVGO
2023-08-29,858.4000244140625,892.8400268554688,856.4199829101562,889.9299926757812,877.32177734375,2782200,AVGO
2023-08-30,892.3900146484375,898.7100219726562,879.1099853515625,892.280029296875,879.6385498046875,2323400,AVGO
2023-08-31,898.010009765625,923.6699829101562,893.77001953125,922.8900146484375,909.8148193359375,5520300,AVGO
2023-09-01,901.8699951171875,901.8699951171875,864.6599731445312,872.52001953125,860.158447265625,6494200,AVGO
2023-09-05,869.510009765625,883.0,867.0,872.1699829101562,859.8133544921875,2480800,AVGO
2023-09-06,872.5,877.3699951171875,866.739990234375,872.27001953125,859.9119873046875,2014200,AVGO
2023-09-07,859.5,861.6900024414062,840.52001953125,857.030029296875,844.887939453125,2778900,AVGO
2023-09-08,855.0,860.8300170898438,850.1199951171875,857.5499877929688,845.4005126953125,1681000,AVGO
2023-09-11,868.77001953125,869.0,845.6500244140625,859.1400146484375,846.9679565429688,1571000,AVGO
2023-09-12,850.239990234375,858.27001953125,841.6599731445312,844.52001953125,832.5551147460938,1668000,AVGO
2023-09-13,847.1900024414062,859.1099853515625,844.239990234375,852.9299926757812,840.845947265625,1741300,AVGO
2023-09-14,859.030029296875,876.6699829101562,855.0,871.6400146484375,859.2909545898438,1964800,AVGO
2023-09-15,868.1599731445312,868.1599731445312,842.9000244140625,851.6799926757812,839.6137084960938,5010700,AVGO
2023-09-18,842.5800170898438,856.3300170898438,840.0,850.0,837.9574584960938,1654100,AVGO
2023-09-19,845.989990234375,851.030029296875,838.5,849.2000122070312,837.1688842773438,1312600,AVGO
2023-09-20,849.989990234375,849.989990234375,830.3499755859375,830.5700073242188,823.2622680664062,1368100,AVGO
2023-09-21,795.1099853515625,822.5,795.0900268554688,808.3599853515625,801.2476806640625,5365400,AVGO
2023-09-22,811.239990234375,830.5800170898438,810.3800048828125,829.0800170898438,821.785400390625,2776400,AVGO
2023-09-25,828.0,838.5599975585938,823.010009765625,833.8900146484375,826.5531005859375,1564800,AVGO
2023-09-26,829.1699829101562,830.27001953125,811.2100219726562,816.1900024414062,809.0088500976562,1764100,AVGO
2023-09-27,819.260009765625,823.6799926757812,804.3800048828125,816.8099975585938,809.623291015625,1535200,AVGO
2023-09-28,820.1699829101562,838.8599853515625,814.6799926757812,832.0,824.6796875,1618000,AVGO
2023-09-29,836.4500122070312,844.0399780273438,822.9099731445312,830.5800170898438,823.272216796875,1647600,AVGO
2023-10-02,829.0599975585938,838.5599975585938,823.5,834.9500122070312,827.603759765625,1467600,AVGO
2023-10-03,827.0,835.75,808.9099731445312,814.8300170898438,807.6607666015625,1876100,AVGO
2023-10-04,820.3300170898438,830.5800170898438,816.2999877929688,823.8099975585938,816.561767578125,1641700,AVGO
2023-10-05,820.1099853515625,828.6300048828125,815.47998046875,823.8599853515625,816.611328125,1147400,AVGO
2023-10-06,819.4000244140625,848.3900146484375,811.719970703125,845.260009765625,837.8230590820312,2109800,AVGO
2023-10-09,840.4600219726562,856.6099853515625,837.8300170898438,855.8800048828125,848.349609375,1576000,AVGO
2023-10-10,857.1500244140625,872.5499877929688,855.719970703125,858.4099731445312,850.8572998046875,1471800,AVGO
2023-10-11,859.7100219726562,875.3400268554688,856.5499877929688,874.5599975585938,866.865234375,1433400,AVGO
2023-10-12,876.4299926757812,917.9299926757812,876.4299926757812,905.5999755859375,897.632080078125,4387100,AVGO
2023-10-13,909.0,925.9099731445312,882.0900268554688,883.1799926757812,875.4093627929688,2831200,AVGO
2023-10-16,890.969970703125,915.7899780273438,890.969970703125,902.5700073242188,894.6287841796875,2115000,AVGO
2023-10-17,885.1500244140625,892.97998046875,866.0,884.4000244140625,876.61865234375,3300800,AVGO
2023-10-18,879.9500122070312,895.6300048828125,875.2000122070312,887.030029296875,879.2255859375,2040400,AVGO
2023-10-19,887.02001953125,889.489990234375,865.6699829101562,867.8300170898438,860.1945190429688,2662000,AVGO
2023-10-20,874.9000244140625,874.9000244140625,851.8400268554688,853.6300048828125,846.119384765625,2694600,AVGO
2023-10-23,857.9600219726562,873.5999755859375,842.8200073242188,862.219970703125,854.6337280273438,1645600,AVGO
2023-10-24,864.0,883.0,863.1199951171875,881.1099853515625,873.3576049804688,1497200,AVGO
2023-10-25,877.0700073242188,878.72998046875,846.0800170898438,849.6300048828125,842.1546020507812,2143200,AVGO
2023-10-26,847.9099731445312,854.4199829101562,818.3400268554688,826.75,819.4758911132812,2791700,AVGO
2023-10-27,830.0,840.2100219726562,828.5399780273438,838.3599853515625,830.9837036132812,1823600,AVGO
2023-10-30,841.0999755859375,849.4299926757812,827.1500244140625,841.25,833.8482666015625,2088900,AVGO
2023-10-31,843.8900146484375,845.5,832.5999755859375,841.3699951171875,833.9672241210938,1474700,AVGO
2023-11-01,842.0,853.8300170898438,835.5700073242188,852.9400024414062,845.4354248046875,1868400,AVGO
2023-11-02,862.0,880.5,860.0,871.2999877929688,863.6339111328125,1875900,AVGO
2023-11-03,877.5,887.5,871.0599975585938,882.6799926757812,874.913818359375,1803100,AVGO
2023-11-06,881.5599975585938,885.8900146484375,871.2100219726562,880.8300170898438,873.080078125,1287000,AVGO
2023-11-07,882.3200073242188,901.77001953125,876.1599731445312,897.8200073242188,889.9205932617188,1936500,AVGO
2023-11-08,900.0,912.9099731445312,899.0,911.1300048828125,903.1134643554688,1528000,AVGO
2023-11-09,912.5,929.7999877929688,908.5599975585938,911.3800048828125,903.3612670898438,2448600,AVGO
2023-11-10,921.739990234375,958.9500122070312,918.2100219726562,957.52001953125,949.0953369140625,3627200,AVGO
2023-11-13,950.0499877929688,952.4000244140625,940.47998046875,946.9299926757812,938.5985107421875,1689300,AVGO
2023-11-14,962.3400268554688,976.77001953125,955.25,972.9600219726562,964.3994750976562,2388600,AVGO
2023-11-15,979.510009765625,981.75,966.9099731445312,975.4000244140625,966.8180541992188,1609900,AVGO
2023-11-16,964.0,968.7000122070312,950.52001953125,959.5499877929688,951.107421875,2619800,AVGO
2023-11-17,958.2100219726562,983.8900146484375,951.0,977.72998046875,969.1275024414062,1978900,AVGO
2023-11-20,973.0,999.8699951171875,973.0,995.7100219726562,986.9493408203125,1867400,AVGO
2023-11-21,975.0,991.0,971.6300048828125,981.2000122070312,972.5670166015625,4334400,AVGO
2023-11-22,983.6900024414062,987.989990234375,971.0,972.0,963.4479370117188,3374300,AVGO
2023-11-24,974.9600219726562,979.8599853515625,966.75,978.8699951171875,970.2575073242188,2315800,AVGO
2023-11-27,976.1500244140625,981.010009765625,949.3300170898438,950.239990234375,941.87939453125,9696200,AVGO
2023-11-28,939.9400024414062,950.8599853515625,934.1599731445312,946.3499755859375,938.0235595703125,3902500,AVGO
2023-11-29,948.3400268554688,959.4299926757812,939.3699951171875,940.8300170898438,932.5521850585938,3484300,AVGO
2023-11-30,941.0,942.4199829101562,918.3699951171875,925.72998046875,917.5850219726562,4957100,AVGO
2023-12-01,922.4600219726562,933.9000244140625,908.0,930.0,921.8174438476562,2960300,AVGO
2023-12-04,920.6400146484375,930.969970703125,916.4400024414062,923.969970703125,915.8404541015625,2500900,AVGO
2023-12-05,911.5999755859375,917.27001953125,905.8499755859375,913.1199951171875,905.0859985351562,3706600,AVGO
2023-12-06,920.3599853515625,920.969970703125,903.0999755859375,903.6400146484375,895.6893920898438,2481300,AVGO
2023-12-07,905.5399780273438,924.1199951171875,903.6400146484375,922.260009765625,914.1455688476562,4351700,AVGO
2023-12-08,927.8400268554688,950.72998046875,910.530029296875,944.2999877929688,935.9916381835938,6963800,AVGO
2023-12-11,957.010009765625,1039.510009765625,956.0900268554688,1029.239990234375,1020.1842041015625,10118400,AVGO
2023-12-12,1027.989990234375,1079.3900146484375,1024.5799560546875,1072.280029296875,1062.8455810546875,9024200,AVGO
2023-12-13,1068.0,1099.780029296875,1062.5400390625,1089.68994140625,1080.102294921875,7165400,AVGO
2023-12-14,1092.1800537109375,1121.4599609375,1090.280029296875,1106.489990234375,1096.754638671875,6696400,AVGO
2023-12-15,1095.219970703125,1149.8800048828125,1094.6199951171875,1129.739990234375,1119.800048828125,11848900,AVGO
2023-12-18,1120.800048828125,1151.8199462890625,1118.6400146484375,1147.0,1136.908203125,5474100,AVGO
2023-12-19,1142.0,1150.4599609375,1132.510009765625,1139.5799560546875,1134.747314453125,3602000,AVGO
2023-12-20,1132.699951171875,1141.3599853515625,1109.260009765625,1110.3800048828125,1105.6712646484375,3452300,AVGO
2023-12-21,1132.6500244140625,1135.4200439453125,1115.0,1127.2900390625,1122.509521484375,2410600,AVGO
2023-12-22,1127.97998046875,1132.0,1113.530029296875,1121.97998046875,1117.2220458984375,1907000,AVGO
2023-12-26,1124.239990234375,1135.5,1123.02001953125,1131.8900146484375,1127.0899658203125,1679300,AVGO
2023-12-27,1136.0,1139.5699462890625,1122.9599609375,1126.1700439453125,1121.394287109375,2005500,AVGO
2023-12-28,1131.68994140625,1132.239990234375,1119.050048828125,1122.4100341796875,1117.6502685546875,2124700,AVGO
2023-12-29,1121.4599609375,1124.3800048828125,1114.6700439453125,1116.25,1111.516357421875,2054900,AVGO
2024-01-02,1092.1199951171875,1102.0,1077.0899658203125,1085.3800048828125,1080.7772216796875,2883100,AVGO
2024-01-03,1070.199951171875,1075.0,1055.31005859375,1058.5799560546875,1054.0908203125,3473500,AVGO
2024-01-04,1057.9599609375,1069.5,1047.3699951171875,1049.010009765625,1044.5615234375,2565800,AVGO
2024-01-05,1051.5999755859375,1055.4599609375,1041.510009765625,1049.280029296875,1044.830322265625,2247000,AVGO
2024-01-08,1056.5,1078.0,1052.0,1074.8499755859375,1070.2918701171875,3311000,AVGO
2024-01-09,1065.6199951171875,1088.550048828125,1064.7099609375,1082.489990234375,1077.8995361328125,2322500,AVGO
2024-01-10,1080.3499755859375,1082.9599609375,1062.5999755859375,1080.5699462890625,1075.987548828125,1764300,AVGO
2024-01-11,1084.3199462890625,1101.300048828125,1074.510009765625,1099.97998046875,1095.3153076171875,2575700,AVGO
2024-01-12,1112.0999755859375,1115.68994140625,1100.010009765625,1107.6800537109375,1102.982666015625,2687900,AVGO
2024-01-16,1112.3399658203125,1126.239990234375,1098.6300048828125,1114.9599609375,1110.2318115234375,2614500,AVGO
2024-01-17,1106.2900390625,1113.1099853515625,1090.2099609375,1103.6700439453125,1098.98974609375,1831400,AVGO
2024-01-18,1124.9000244140625,1146.550048828125,1121.8800048828125,1143.9100341796875,1139.05908203125,3222800,AVGO
2024-01-19,1157.31005859375,1217.0,1156.0,1211.199951171875,1206.0635986328125,5304900,AVGO
2024-01-22,1216.25,1231.3299560546875,1208.219970703125,1220.5,1215.32421875,3122200,AVGO
2024-01-23,1221.0,1226.97998046875,1203.52001953125,1226.31005859375,1221.109619140625,1695200,AVGO
2024-01-24,1242.300048828125,1284.550048828125,1231.010009765625,1253.8699951171875,1248.552734375,3480500,AVGO
2024-01-25,1281.0,1281.0,1228.800048828125,1230.0,1224.783935546875,3635600,AVGO
